Title:,0.2I+O,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
0.801306,0.751383,0.00416,,,,,,
0.337344,0.751177,0.005638,,,,,,
-0.1849,0.751529,0.003597,,,,,,
-0.800845,0.750936,0.001567,,,,,,
-1.315021,0.750631,0.003186,,,,,,
-1.495702,0.750517,0.002758,,,,,,
-1.148049,0.749148,0.005265,,,,,,
-0.733304,0.750574,0.005293,,,,,,
0.016999,0.748755,0.005649,,,,,,
1.044179,0.751396,0.001625,,,,,,
1.335297,0.748369,0.005588,,,,,,
1.080101,0.75334,0.003544,,,,,,
0.923515,0.747382,0.003509,,,,,,
0.73509,0.754692,0.003529,,,,,,
0.092579,0.745043,0.00008,,,,,,
-0.589588,0.755608,0.002548,,,,,,
-1.047653,0.740646,0.00091,,,,,,
-1.454668,0.758539,-0.00283,,,,,,
-1.378234,0.737723,0.002418,,,,,,
-0.786091,0.762828,0.004603,,,,,,
-0.209153,0.732842,0.002047,,,,,,
0.630519,0.768562,0.001845,,,,,,
1.311199,0.72659,0.003029,,,,,,
1.427261,0.776359,0.002662,,,,,,
0.8655,0.717876,0.001268,,,,,,
0.67764,0.786564,0.003116,,,,,,
0.47378,0.705074,0.001774,,,,,,
-0.447427,0.800407,0.004538,,,,,,
-1.198933,0.686856,0.002422,,,,,,
-1.062367,0.822458,0.003359,,,,,,
-1.346829,0.659353,-0.001477,,,,,,
-1.386634,0.859975,0.004605,,,,,,
-0.414355,0.607075,0.002951,,,,,,
0.666887,0.939603,0.00261,,,,,,
0.9961,0.467113,0.001557,,,,,,
1.331558,1.254302,0.002852,,,,,,
1.443571,-2.278194,0.003311,,,,,,
0.968074,-6.054288,0.002821,,,,,,
0.316294,-5.211257,0.001611,,,,,,
0.198079,-5.678124,0.002916,,,,,,
-0.980064,-5.365278,0.004592,,,,,,
-1.811024,-5.593122,0.003344,,,,,,
-1.287545,-5.423369,0.000314,,,,,,
-1.077098,-5.550631,0.002255,,,,,,
-1.080436,-5.458997,-0.002454,,,,,,
0.195035,-5.520514,0.001702,,,,,,
1.438142,-5.486974,0.002159,,,,,,
1.197084,-5.492987,0.004095,,,,,,
1.243474,-5.514483,-0.000809,,,,,,
1.539069,-5.468609,-0.001112,,,,,,
0.929232,-5.365761,0.001578,,,,,,
0.013578,-0.13422,0.0011,,,,,,
-0.248293,0.998982,0.001137,,,,,,
-1.013239,0.610763,0.000501,,,,,,
-1.693926,0.843011,0.000621,,,,,,
-1.502199,0.683061,0.00041,,,,,,
-0.911687,0.804967,0.00465,,,,,,
-0.812116,0.709701,-0.001843,,,,,,
0.116888,0.787529,0.002421,,,,,,
1.222082,0.723823,0.001555,,,,,,
1.440112,0.777484,0.000655,,,,,,
1.296602,0.7333,-0.000682,,,,,,
1.479621,0.770276,0.000982,,,,,,
1.076045,0.738969,0.002682,,,,,,
0.261887,0.764692,-0.001122,,,,,,
-0.094679,0.742973,0.003565,,,,,,
-0.766407,0.761575,0.003765,,,,,,
-1.644859,0.745374,0.002671,,,,,,
-1.801829,0.758903,-0.000399,,,,,,
-1.16723,0.748515,0.00253,,,,,,
-1.173596,0.757028,-0.000586,,,,,,
-0.416175,0.75014,0.004871,,,,,,
