Title:,0.2I+R+O,,,,,,,
Parameters:,,,,,,,,
,,,,,,,,
DAQ Settings:,,,,,,,,
Frequency Limit,2000,,,,,,,
Spectral Lines,1600,,,,,,,
Number of Blocks,8,,,,,,,
Total Data Rows,32768,,,,,,,
Channels:,,,,,,,,
Legend,Hor Accl,H Acc,Channel3,Channel4,Ver Accl,Speed,Torque,Channel8
,,,,,,,,
On/Off,OFF,OFF,OFF,OFF,ON,ON,ON,OFF
,,,,,,,,
Volts/Unit,0.1,0.1,1,1,0.1,1,0.0067,1
,,,,,,,,
Data,,,,,,,,
-0.078492,0.747243,0.001913,,,,,,
0.024448,0.747438,0.002417,,,,,,
0.026293,0.747076,0.003305,,,,,,
-0.079182,0.74704,0.001388,,,,,,
-0.071285,0.746605,0.000912,,,,,,
-0.01514,0.746918,0.002317,,,,,,
-0.060721,0.746626,0.002933,,,,,,
-0.062959,0.746799,0.003614,,,,,,
0.009526,0.746651,0.002859,,,,,,
0.06601,0.747328,0.002132,,,,,,
0.077985,0.747428,0.002522,,,,,,
0.105587,0.746859,0.001121,,,,,,
0.108966,0.746537,0.003948,,,,,,
0.054318,0.746226,0.000698,,,,,,
0.059282,0.746821,0.003074,,,,,,
0.034705,0.74623,0.000926,,,,,,
-0.017398,0.746408,0.002873,,,,,,
-0.035854,0.74643,0.002055,,,,,,
0.032602,0.746884,0.00206,,,,,,
0.054827,0.746592,0.004589,,,,,,
0.041178,0.746236,0.002857,,,,,,
0.039025,0.746791,0.003953,,,,,,
0.077614,0.746564,0.001643,,,,,,
0.051102,0.746058,0.001139,,,,,,
-0.050309,0.74564,0.002503,,,,,,
-0.103086,0.745278,0.000971,,,,,,
-0.159551,0.745554,0.003837,,,,,,
-0.026877,0.745905,0.002345,,,,,,
-0.057087,0.745929,0.003086,,,,,,
-0.172581,0.746114,-0.002628,,,,,,
0.014559,0.745504,0.00497,,,,,,
0.167668,0.745811,0.001163,,,,,,
-0.085403,0.746129,0.001371,,,,,,
-0.154771,0.745232,-0.000113,,,,,,
0.055772,0.744742,-0.000624,,,,,,
0.076028,0.744989,0.003418,,,,,,
-0.141344,0.744913,0.001108,,,,,,
-0.072407,0.745367,0.001405,,,,,,
0.066939,0.744871,0.002245,,,,,,
-0.001383,0.745358,0.004217,,,,,,
-0.061237,0.745142,0.002504,,,,,,
0.102446,0.744744,0.002967,,,,,,
0.161573,0.745298,-0.000159,,,,,,
0.013713,0.745436,0.000571,,,,,,
0.014366,0.744632,0.00237,,,,,,
0.13841,0.744576,0.002181,,,,,,
0.084891,0.744309,0.005477,,,,,,
-0.009163,0.745188,0.002394,,,,,,
0.001332,0.744958,0.000826,,,,,,
0.064296,0.745178,0.003459,,,,,,
0.013894,0.745081,0.000239,,,,,,
-0.004466,0.744867,0.004064,,,,,,
0.06869,0.744583,0.001911,,,,,,
0.071374,0.744686,0.001637,,,,,,
0.001275,0.744421,0.003176,,,,,,
-0.024634,0.74416,0.004818,,,,,,
-0.062054,0.743867,0.002281,,,,,,
-0.115526,0.74441,-0.001842,,,,,,
-0.114327,0.74363,0.006306,,,,,,
-0.060795,0.744343,0.000611,,,,,,
-0.056657,0.744953,0.003166,,,,,,
-0.039413,0.744996,0.003611,,,,,,
-0.00859,0.743981,0.001781,,,,,,
0.014749,0.743599,0.000369,,,,,,
-0.006088,0.743194,0.002466,,,,,,
-0.032178,0.74301,0.003858,,,,,,
-0.050976,0.743315,0.003966,,,,,,
-0.051978,0.743113,0.001319,,,,,,
-0.061325,0.743467,0.002945,,,,,,
-0.041991,0.743639,0.000562,,,,,,
-0.019711,0.744067,-0.000025,,,,,,
0.021327,0.744152,0.001691,,,,,,
0.089982,0.743021,0.00435,,,,,,
0.10706,0.743059,0.00132,,,,,,
0.09837,0.742863,0.002104,,,,,,
0.070104,0.742427,0.002765,,,,,,
0.111829,0.742738,0.001363,,,,,,
0.119266,0.742955,0.004252,,,,,,
0.031142,0.743316,-0.000797,,,,,,
-0.017431,0.742964,0.00174,,,,,,
0.0085,0.742952,0.003067,,,,,,
-0.018916,0.742857,0.00276,,,,,,
-0.01344,0.742807,-0.000923,,,,,,
0.02019,0.742479,0.000022,,,,,,
0.08984,0.742437,0.002027,,,,,,
0.032721,0.741979,0.002141,,,,,,
0.02264,0.74226,0.00121,,,,,,
-0.300983,0.742281,0.005043,,,,,,
-0.072568,0.742455,0.000484,,,,,,
0.377287,0.74247,0.003694,,,,,,
-0.184079,0.743157,0.00102,,,,,,
-0.341687,0.742734,0.000357,,,,,,
0.031387,0.741585,0.000701,,,,,,
0.251539,0.74209,0.002739,,,,,,
-0.190112,0.74161,0.002662,,,,,,
-0.090355,0.74154,0.000345,,,,,,
0.110957,0.741208,-0.001805,,,,,,
-0.089882,0.741815,0.002151,,,,,,
-0.213618,0.741611,-0.000399,,,,,,
0.05549,0.742011,0.003436,,,,,,
0.013218,0.742067,0.001891,,,,,,
-0.096482,0.741938,-0.000165,,,,,,
0.038177,0.741573,-0.001569,,,,,,
0.187048,0.740951,0.001039,,,,,,
0.02703,0.740942,0.003202,,,,,,
0.050168,0.741366,0.002096,,,,,,
0.139918,0.741132,0.001315,,,,,,
0.112386,0.741408,0.002133,,,,,,
0.045512,0.741577,0.00013,,,,,,
0.059745,0.741994,0.003987,,,,,,
0.065797,0.74183,0.001904,,,,,,
0.020887,0.74118,-0.000254,,,,,,
-0.008686,0.740858,-0.00016,,,,,,
0.019915,0.74076,0.001707,,,,,,
0.012856,0.741008,0.002064,,,,,,
-0.013304,0.740742,0.001733,,,,,,
0.019569,0.740763,0.002809,,,,,,
0.000366,0.741298,0.003659,,,,,,
-0.061462,0.741983,0.000624,,,,,,
-0.037219,0.741229,0.001989,,,,,,
-0.035206,0.741266,0.001902,,,,,,
-0.052224,0.740927,0.000218,,,,,,
-0.072844,0.740791,-0.001323,,,,,,
-0.047301,0.740566,0.003047,,,,,,
-0.057673,0.739884,0.003029,,,,,,
-0.047754,0.739796,0.002012,,,,,,
-0.018927,0.74059,0.003371,,,,,,
-0.037625,0.740401,0.002855,,,,,,
-0.062049,0.740936,0.00251,,,,,,
-0.044208,0.740803,0.002249,,,,,,
-0.024139,0.740586,0.000817,,,,,,
-0.017406,0.740974,0.002792,,,,,,
0.000042,0.740177,0.00027,,,,,,
0.036703,0.74028,0.001168,,,,,,
0.070196,0.739777,0.003655,,,,,,
0.079429,0.739547,0.003004,,,,,,
0.099786,0.740118,0.000091,,,,,,
0.072575,0.740234,-0.000519,,,,,,
0.073182,0.740474,0.000139,,,,,,
0.088071,0.740017,-0.000037,,,,,,
0.053104,0.740397,0.001325,,,,,,
0.007009,0.739967,0.001839,,,,,,
-0.011849,0.739754,-0.000271,,,,,,
-0.000326,0.73956,0.003586,,,,,,
0.002073,0.73935,-0.000429,,,,,,
0.007298,0.739142,0.004771,,,,,,
0.030564,0.739163,0.001813,,,,,,
0.137232,0.740505,0.00421,,,,,,
-0.029924,0.740266,0.004908,,,,,,
-0.364165,0.740613,0.002459,,,,,,
0.378613,0.740092,0.00252,,,,,,
0.191574,0.739106,0.003832,,,,,,
-0.609938,0.73936,0.001121,,,,,,
-0.399228,0.738748,0.004604,,,,,,
0.474265,0.739009,0.00263,,,,,,
-0.073281,0.738275,0.003211,,,,,,
-0.495654,0.738297,0.003371,,,,,,
0.27061,0.739085,0.00253,,,,,,
0.290296,0.739559,0.005207,,,,,,
-0.35105,0.739092,0.003075,,,,,,
-0.114108,0.739146,0.002493,,,,,,
0.284314,0.738779,0.002285,,,,,,
-0.081694,0.738321,0.003778,,,,,,
-0.23154,0.738483,0.004823,,,,,,
0.163054,0.738342,0.003893,,,,,,
0.171839,0.738663,0.002265,,,,,,
-0.122506,0.738088,0.003807,,,,,,
0.053656,0.738652,0.001089,,,,,,
0.210578,0.739012,0.004215,,,,,,
-0.017158,0.738434,0.002644,,,,,,
-0.087874,0.738317,0.003297,,,,,,
0.063292,0.738158,0.002233,,,,,,
0.07443,0.736815,0.001663,,,,,,
-0.091255,0.737388,0.002576,,,,,,
0.060494,0.737161,0.000897,,,,,,
0.205738,0.738346,0.003631,,,,,,
0.088735,0.737793,0.002239,,,,,,
0.020334,0.738669,0.00075,,,,,,
0.131107,0.737743,0.003859,,,,,,
0.024839,0.738874,-0.000493,,,,,,
-0.163889,0.736696,0.003426,,,,,,
-0.159674,0.739149,0.003269,,,,,,
-0.052416,0.735136,0.002011,,,,,,
-0.14993,0.739522,0.003159,,,,,,
-0.135684,0.733718,0.000392,,,,,,
-0.02868,0.740715,0.002995,,,,,,
0.03222,0.73139,0.003585,,,,,,
-0.027371,0.744087,0.003267,,,,,,
0.211876,0.730043,0.001214,,,,,,
0.052685,0.74714,0.002435,,,,,,
-0.140063,0.725872,0.003091,,,,,,
-0.204955,0.750488,0.003896,,,,,,
0.032811,0.720806,0.003133,,,,,,
-0.084781,0.755937,0.002952,,,,,,
-0.21813,0.713967,0.003156,,,,,,
-0.106724,0.763322,0.00418,,,,,,
0.178328,0.706129,0.001476,,,,,,
0.094889,0.773676,0.00194,,,,,,
0.113427,0.693933,0.00002,,,,,,
0.223997,0.787978,0.000421,,,,,,
0.195081,0.676677,0.004215,,,,,,
0.065874,0.809395,0.00114,,,,,,
0.033865,0.647753,0.001258,,,,,,
-0.017937,0.845192,0.001807,,,,,,
-0.100876,0.596409,0.001706,,,,,,
-0.084466,0.924598,0.001706,,,,,,
0.005779,0.457273,0.002022,,,,,,
0.040738,1.239339,0.001691,,,,,,
0.083201,-2.246777,0.001315,,,,,,
0.100794,-6.067326,0.001133,,,,,,
0.072996,-5.207476,0.00157,,,,,,
-0.052892,-5.703693,0.00247,,,,,,
-0.112489,-5.365127,0.002824,,,,,,
-0.125389,-5.620977,0.001264,,,,,,
-0.119346,-5.419696,0.00328,,,,,,
-0.11679,-5.583042,0.002708,,,,,,
-0.058226,-5.448101,0.000338,,,,,,
0.01415,-5.559697,0.001415,,,,,,
0.037938,-5.46547,0.00023,,,,,,
0.035767,-5.544355,0.00124,,,,,,
0.010247,-5.477937,0.005164,,,,,,
-0.004933,-5.532073,0.000242,,,,,,
-0.069948,-5.487884,0.003873,,,,,,
-0.101222,-5.522492,0.00206,,,,,,
-0.083725,-5.495894,0.002172,,,,,,
-0.032686,-5.51411,0.000748,,,,,,
-0.03581,-5.502302,0.000565,,,,,,
0.055885,-5.505859,0.002741,,,,,,
0.085433,-5.508281,0.001704,,,,,,
0.127952,-5.498418,0.00279,,,,,,
0.080273,-5.514539,0.003163,,,,,,
0.098419,-5.490956,0.002893,,,,,,
0.145173,-5.52225,0.0037,,,,,,
0.062077,-5.482185,0.001684,,,,,,
-0.021963,-5.531617,0.002944,,,,,,
-0.062178,-5.470115,0.001532,,,,,,
-0.010655,-5.542138,0.004035,,,,,,
-0.012573,-5.453644,0.001393,,,,,,
0.004636,-5.559244,0.001821,,,,,,
0.098769,-5.430518,0.003175,,,,,,
0.133942,-5.58895,0.004187,,,,,,
